----------------------------------------------------------------------
HORA|PID|NOMBRE|STATE|%CPU|MEM FISICA|MEM VIRTUAL|#OP.LECTURA|#OP.ESCRITURA|BYTES LETURA|BYTES ESCRITURA|#SEMAFOROS|#MEM COMPARTIDA|#HILOS
2017-11-22 14:55:55 | 2004 | bash | S | 0.000395 | 8454144 | 1218 | 153 | 98 | 136850 | 3759 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2025 | sudo | S | 0.000247 | 8622080 | 963 | 117 | 3 | 99580 | 61 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2027 | su | S | 0.000000 | 8019968 | 838 | 95 | 0 | 88496 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2028 | bash | S | 0.003556 | 7438336 | 879 | 300713 | 4511 | 640063734 | 918310 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2512 | packagekitd | S | 0.000453 | 49717248 | 3022 | 209 | 88 | 76214 | 735 | 0 | 0 | 3 
2017-11-22 14:55:55 | 2636 | bash | S | 0.000360 | 8454144 | 1146 | 183 | 115 | 147482 | 7236 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2655 | sudo | S | 0.000306 | 8622080 | 968 | 118 | 4 | 99583 | 93 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2656 | su | S | 0.000000 | 8019968 | 828 | 95 | 0 | 88496 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 2657 | bash | S | 0.000918 | 7606272 | 918 | 46915 | 1316 | 11486364 | 6502084 | 0 | 0 | 1 
2017-11-22 14:55:55 | 4210 | kworker/0:2 | S | 0.003509 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 4258 | kworker/0:1 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 4277 | xfce4-notifyd | S | 0.023256 | 69390336 | 6182 | 386 | 458 | 479591 | 94260 | 0 | 1 | 3 
2017-11-22 14:55:55 | 4282 | TeamViewer_Desk | S | 2.419082 | 151969792 | 11006 | 104896 | 48645 | 41946547 | 774779 | 0 | 1 | 10 
2017-11-22 14:55:55 | 4306 | kworker/u2:1 | S | 0.035856 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 4307 | kworker/u2:0 | S | 0.006075 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 4311 | kworker/u2:2 | S | 0.039152 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:55 | 4315 | python | R | 8.651026 | 11689984 | 1425 | 69656 | 185 | 148038689 | 144110 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1 | systemd | S | 0.009277 | 27893760 | 1596 | 165346 | 37024 | 412183227 | 270290506 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2 | kthreadd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4 | kworker/0:0H | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 6 | ksoftirqd/0 | S | 0.004525 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 7 | rcu_sched | S | 0.041541 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 8 | rcu_bh | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 9 | migration/0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 10 | lru-add-drain | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 11 | watchdog/0 | S | 0.000091 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 12 | cpuhp/0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 13 | kdevtmpfs | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 14 | netns | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 15 | khungtaskd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 16 | oom_reaper | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 17 | writeback | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 18 | kcompactd0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 19 | ksmd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 20 | khugepaged | S | 0.000769 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 21 | crypto | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 22 | kintegrityd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 23 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 24 | kblockd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 25 | ata_sff | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 26 | md | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 27 | devfreq_wq | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 28 | watchdogd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 31 | kauditd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 32 | kswapd0 | S | 0.000317 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 33 | vmstat | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 34 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 35 | ecryptfs-kthrea | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 75 | kthrotld | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 76 | acpi_thermal_pm | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 78 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 79 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 80 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 81 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 82 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 83 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 84 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 85 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 87 | ipv6_addrconf | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 109 | charger_manager | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 155 | scsi_eh_0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 156 | scsi_tmf_0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 157 | scsi_eh_1 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 158 | scsi_tmf_1 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 159 | scsi_eh_2 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 160 | scsi_tmf_2 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 161 | scsi_eh_3 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 162 | scsi_tmf_3 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 165 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 166 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 168 | kworker/0:1H | S | 0.002263 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 174 | scsi_eh_4 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 175 | scsi_tmf_4 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 176 | usb-storage | S | 0.001856 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 177 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 198 | jbd2/sda1-8 | S | 0.002445 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 199 | ext4-rsv-conver | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 235 | systemd-journal | S | 0.002671 | 20267008 | 1415 | 13988 | 123 | 1748018 | 19347 | 0 | 0 | 1 
2017-11-22 14:55:56 | 273 | systemd-udevd | S | 0.001631 | 16949248 | 1013 | 9581 | 1197 | 18804556 | 172648 | 0 | 0 | 1 
2017-11-22 14:55:56 | 372 | systemd-timesyn | S | 0.000181 | 17571840 | 1072 | 628 | 8 | 220428 | 83 | 0 | 0 | 2 
2017-11-22 14:55:56 | 411 | dbus-daemon | S | 0.012504 | 7012352 | 1112 | 1465 | 10 | 202088 | 179 | 0 | 0 | 1 
2017-11-22 14:55:56 | 417 | rsyslogd | S | 0.000589 | 31498240 | 809 | 144 | 974 | 70271 | 288643 | 0 | 0 | 4 
2017-11-22 14:55:56 | 421 | cupsd | S | 0.000000 | 16416768 | 1625 | 259 | 11 | 80959 | 229 | 0 | 0 | 1 
2017-11-22 14:55:56 | 423 | NetworkManager | S | 0.024509 | 101941248 | 4237 | 7889 | 10311 | 170383 | 82417 | 0 | 0 | 3 
2017-11-22 14:55:56 | 427 | acpid | S | 0.000045 | 2318336 | 278 | 1560 | 8 | 28085 | 32 | 0 | 0 | 1 
2017-11-22 14:55:56 | 429 | ModemManager | S | 0.000181 | 52215808 | 2766 | 766 | 74 | 47274 | 936 | 0 | 0 | 3 
2017-11-22 14:55:56 | 430 | cron | S | 0.000045 | 7053312 | 689 | 521 | 16 | 496353 | 71 | 0 | 0 | 1 
2017-11-22 14:55:56 | 433 | accounts-daemon | S | 0.001223 | 43474944 | 2484 | 1802 | 495 | 233081 | 4903 | 0 | 0 | 3 
2017-11-22 14:55:56 | 435 | avahi-daemon | S | 0.000408 | 6389760 | 777 | 1695 | 2090 | 18957 | 2158 | 0 | 0 | 1 
2017-11-22 14:55:56 | 436 | snapd | S | 0.000272 | 864690176 | 3588 | 557 | 11 | 12090 | 206 | 0 | 0 | 6 
2017-11-22 14:55:56 | 440 | systemd-logind | S | 0.000453 | 7499776 | 1144 | 332 | 56 | 23702 | 12203 | 0 | 0 | 1 
2017-11-22 14:55:56 | 486 | cfg80211 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 506 | avahi-daemon | S | 0.000000 | 6389760 | 74 | 1 | 0 | 1 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 547 | edac-poller | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 568 | polkitd | S | 0.002673 | 45101056 | 3474 | 3559 | 1729 | 1323579 | 13979 | 0 | 0 | 3 
2017-11-22 14:55:56 | 724 | wpa_supplicant | S | 0.022656 | 11038720 | 1309 | 39 | 8 | 23498 | 77 | 0 | 0 | 1 
2017-11-22 14:55:56 | 887 | systemd-resolve | S | 0.001269 | 7639040 | 938 | 396 | 190 | 226108 | 13584 | 0 | 0 | 1 
2017-11-22 14:55:56 | 905 | xrdp-sesman | S | 0.000000 | 7958528 | 87 | 2 | 3 | 2584 | 129 | 0 | 0 | 1 
2017-11-22 14:55:56 | 908 | lightdm | S | 0.000136 | 39735296 | 1926 | 187 | 207 | 40275 | 5104 | 0 | 0 | 3 
2017-11-22 14:55:56 | 935 | systemd-tty-ask | S | 0.000000 | 7036928 | 478 | 29 | 8 | 10532 | 104 | 0 | 0 | 1 
2017-11-22 14:55:56 | 959 | xrdp | S | 0.000000 | 8126464 | 93 | 5 | 3 | 7393 | 120 | 0 | 0 | 1 
2017-11-22 14:55:56 | 983 | Xorg | S | 0.418239 | 161886208 | 17059 | 43203 | 1443924 | 1999160 | 60189519 | 0 | 20 | 2 
2017-11-22 14:55:56 | 993 | agetty | S | 0.000000 | 4939776 | 413 | 20 | 35 | 7993 | 1665 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1019 | lightdm | S | 0.000000 | 29601792 | 1566 | 179 | 40 | 86418 | 1010 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1023 | systemd | S | 0.000317 | 9801728 | 1511 | 3545 | 1712 | 3343790 | 350148 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1024 | (sd-pam) | S | 0.000000 | 28884992 | 375 | 1 | 1 | 6 | 8 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1028 | lxsession | S | 0.002040 | 58273792 | 3702 | 6807 | 8778 | 1669268 | 2755272 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1041 | dbus-daemon | S | 0.002766 | 6762496 | 1046 | 591 | 96 | 46847 | 3149 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1083 | ssh-agent | S | 0.000181 | 4755456 | 51 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1094 | gvfsd | S | 0.000181 | 41664512 | 1503 | 514 | 141 | 38590 | 1146 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1100 | gvfsd-fuse | S | 0.000045 | 55173120 | 1816 | 97 | 46 | 26091 | 456 | 0 | 0 | 6 
2017-11-22 14:55:56 | 1104 | openbox | S | 0.019317 | 77017088 | 4789 | 3134 | 84709 | 11671428 | 269975682 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1106 | lxpanel | S | 0.051966 | 132005888 | 6975 | 46804 | 120870 | 59785122 | 35915045 | 0 | 4 | 5 
2017-11-22 14:55:56 | 1108 | pcmanfm | S | 0.005260 | 135016448 | 6719 | 575 | 419 | 8295034 | 36968 | 0 | 1 | 3 
2017-11-22 14:55:56 | 1117 | ssh-agent | S | 0.000000 | 4755456 | 51 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1125 | xfce4-power-man | S | 0.000998 | 83197952 | 5028 | 968 | 1085 | 308951 | 17933 | 0 | 2 | 3 
2017-11-22 14:55:56 | 1127 | update-notifier | S | 0.003673 | 117346304 | 13477 | 14753 | 3360 | 48992591 | 12298022 | 0 | 0 | 4 
2017-11-22 14:55:56 | 1138 | light-locker | S | 0.001950 | 99012608 | 12404 | 392 | 319 | 376740 | 13224 | 0 | 0 | 4 
2017-11-22 14:55:56 | 1140 | nm-applet | S | 0.014692 | 164151296 | 14901 | 5810 | 5580 | 1012412 | 59512 | 0 | 1 | 4 
2017-11-22 14:55:56 | 1145 | at-spi-bus-laun | S | 0.000045 | 48103424 | 1818 | 74 | 45 | 21260 | 681 | 0 | 0 | 4 
2017-11-22 14:55:56 | 1147 | xfconfd | S | 0.000045 | 10297344 | 1155 | 169 | 138 | 15001 | 1097 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1155 | dbus-daemon | S | 0.000317 | 6414336 | 853 | 147 | 9 | 22168 | 258 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1160 | dconf-service | S | 0.000091 | 26767360 | 1135 | 62 | 73 | 14831 | 77936 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1166 | pulseaudio | S | 0.000317 | 632680448 | 2371 | 667 | 396 | 238576 | 1836 | 0 | 0 | 2 
2017-11-22 14:55:56 | 1170 | at-spi2-registr | S | 0.005124 | 30990336 | 1282 | 137 | 26877 | 17463 | 161994 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1172 | upowerd | S | 0.000272 | 84172800 | 2268 | 1215 | 84 | 112140 | 446 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1195 | dropbox | S | 0.403927 | 912605184 | 34322 | 1024103 | 52340 | 1050449957 | 17746850 | 0 | 0 | 80 
2017-11-22 14:55:56 | 1213 | menu-cached | S | 0.000000 | 29577216 | 1605 | 375 | 48 | 332458 | 21757 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1229 | indicator-sound | S | 0.000317 | 376287232 | 3368 | 287 | 180 | 95373 | 1610 | 0 | 0 | 4 
2017-11-22 14:55:56 | 1231 | indicator-appli | S | 0.003492 | 76582912 | 2022 | 3064 | 4246 | 59368 | 33961 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1239 | gvfs-udisks2-vo | S | 0.000635 | 44879872 | 2282 | 2789 | 108 | 898664 | 928 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1246 | udisksd | S | 0.016917 | 58396672 | 2749 | 652 | 335 | 91277 | 28232 | 0 | 0 | 5 
2017-11-22 14:55:56 | 1253 | gvfs-goa-volume | S | 0.000000 | 39071744 | 1310 | 38 | 21 | 12858 | 224 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1257 | gvfs-gphoto2-vo | S | 0.000045 | 40312832 | 1817 | 133 | 14 | 25675 | 176 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1261 | gvfs-mtp-volume | S | 0.000045 | 39051264 | 1217 | 128 | 14 | 23115 | 168 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1265 | gvfs-afc-volume | S | 0.000000 | 83365888 | 1626 | 57 | 15 | 22170 | 189 | 0 | 0 | 4 
2017-11-22 14:55:56 | 1272 | gvfsd-trash | S | 0.000136 | 61222912 | 1800 | 126 | 60 | 45479 | 480 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1282 | whoopsie | S | 0.000181 | 61931520 | 3358 | 138 | 47 | 62560 | 543 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1289 | teamviewerd | S | 0.369957 | 158064640 | 4234 | 1097 | 757 | 225146 | 83537 | 0 | 0 | 13 
2017-11-22 14:55:56 | 1313 | TeamViewer.exe | S | 0.130281 | 1661763584 | 13001 | 1819421 | 1452625 | 129833990 | 111189930 | 0 | 7 | 14 
2017-11-22 14:55:56 | 1470 | wineserver | S | 0.085711 | 7471104 | 1056 | 1855235 | 1806978 | 110942075 | 99781455 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1485 | services.exe | S | 0.000000 | 1635844096 | 1809 | 783 | 570 | 59875 | 46877 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1490 | explorer.exe | S | 0.000545 | 1647652864 | 3290 | 4864 | 3354 | 1206705 | 255461 | 0 | 0 | 2 
2017-11-22 14:55:56 | 1496 | TeamViewer.exe | Z | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1497 | TVGuiSlave.32 | S | 0.277670 | 333492224 | 2591 | 1503073 | 44302 | 632552086 | 50032 | 0 | 0 | 6 
2017-11-22 14:55:56 | 1499 | TVGuiDelegate | S | 0.081364 | 88088576 | 6487 | 221045 | 188 | 61585016 | 59793 | 0 | 0 | 3 
2017-11-22 14:55:56 | 1549 | uuidd | S | 0.000000 | 8470528 | 384 | 30 | 11 | 10341 | 111 | 0 | 0 | 1 
2017-11-22 14:55:56 | 1877 | gconfd-2 | S | 0.000049 | 14372864 | 1351 | 50 | 4 | 21528 | 25 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2002 | x-terminal-emul | S | 0.049296 | 126349312 | 7967 | 15874 | 24878 | 7342037 | 26597151 | 0 | 3 | 3 
2017-11-22 14:55:56 | 2003 | gnome-pty-helpe | S | 0.000000 | 2588672 | 418 | 15 | 4 | 4346 | 16 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2004 | bash | S | 0.000395 | 8454144 | 1218 | 153 | 98 | 136850 | 3759 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2025 | sudo | S | 0.000247 | 8622080 | 963 | 117 | 3 | 99580 | 61 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2027 | su | S | 0.000000 | 8019968 | 838 | 95 | 0 | 88496 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2028 | bash | S | 0.003556 | 7438336 | 879 | 300713 | 4511 | 640063734 | 918310 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2512 | packagekitd | S | 0.000453 | 49717248 | 3022 | 209 | 88 | 76214 | 735 | 0 | 0 | 3 
2017-11-22 14:55:56 | 2636 | bash | S | 0.000360 | 8454144 | 1146 | 183 | 115 | 147482 | 7236 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2655 | sudo | S | 0.000306 | 8622080 | 968 | 118 | 4 | 99583 | 93 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2656 | su | S | 0.000000 | 8019968 | 828 | 95 | 0 | 88496 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 2657 | bash | S | 0.000918 | 7606272 | 918 | 46915 | 1316 | 11486364 | 6502084 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4210 | kworker/0:2 | S | 0.003508 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4258 | kworker/0:1 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4277 | xfce4-notifyd | S | 0.023227 | 69390336 | 6182 | 386 | 458 | 479591 | 94260 | 0 | 1 | 3 
2017-11-22 14:55:56 | 4282 | TeamViewer_Desk | S | 2.421477 | 151969792 | 11006 | 105076 | 48711 | 42021765 | 775899 | 0 | 1 | 10 
2017-11-22 14:55:56 | 4306 | kworker/u2:1 | S | 0.035804 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4307 | kworker/u2:0 | S | 0.006061 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4311 | kworker/u2:2 | S | 0.038900 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:56 | 4315 | python | R | 10.401003 | 11689984 | 1425 | 79591 | 212 | 169142493 | 165866 | 0 | 0 | 1 
2017-11-22 14:55:57 | 1 | systemd | S | 0.009276 | 27893760 | 1596 | 165346 | 37024 | 412183227 | 270290506 | 0 | 0 | 1 
2017-11-22 14:55:57 | 2 | kthreadd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 4 | kworker/0:0H | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 6 | ksoftirqd/0 | S | 0.004570 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 7 | rcu_sched | S | 0.041584 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 8 | rcu_bh | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 9 | migration/0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 10 | lru-add-drain | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 11 | watchdog/0 | S | 0.000090 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 12 | cpuhp/0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 13 | kdevtmpfs | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 14 | netns | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 15 | khungtaskd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 16 | oom_reaper | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 17 | writeback | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 18 | kcompactd0 | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 19 | ksmd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 20 | khugepaged | S | 0.000769 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 21 | crypto | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 22 | kintegrityd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 23 | bioset | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
2017-11-22 14:55:57 | 24 | kblockd | S | 0.000000 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 1 
